E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha
-88147376.63901772,217626392953.07697,0.2994393037940933,1.336227378250605e-05,4.900667258941996e-09,871.4282386755467,24.48205374712709,0.012709524323410895
-68106758.86489446,233045042859.6841,0.311657189808649,6.817919052511424e-06,6.495657321320296e-09,899.2759951261246,21.23768107790826,0.01129632460158276
-68441061.59254737,193443156140.11008,0.238737662715681,9.01607675747686e-06,5.499172785638428e-09,1087.089865629618,25.029107680687765,0.015680948689944067
-89563327.60289015,237946822382.28217,0.2486657542288745,1.2805815450282535e-05,4.5868367869620926e-09,886.4825122236517,29.326773940404642,0.017485013865706216
-73090832.78433722,184019004663.39725,0.3544782429417217,9.812912067711902e-06,4.3205200709025045e-09,878.5000041043943,27.53353282502518,0.015248630494014013
-75538195.34992439,145859593645.58722,0.2707811139941327,9.220955358420708e-06,6.309899805901892e-09,1067.5716593108618,17.17626737188767,0.011353666824419174
-85318746.13411477,204628320964.3676,0.34605409049956004,8.082926653046938e-06,4.764526618744882e-09,1179.0817196657208,21.15356388934073,0.015821638514162045
-53131893.92948276,164316427253.8995,0.3047581688387705,7.577292631490837e-06,5.8433596955859e-09,775.3288636829518,23.102852842865765,0.015749887468086664
-90976449.02492526,168631064647.79083,0.3870158252399388,1.2873377452023449e-05,3.532090097154456e-09,1024.88342887501,29.615067094062518,0.01034129680396604
-85336916.49002929,198729411882.69592,0.2402587305788324,1.1080729410294733e-05,5.8971635086745875e-09,1044.7833952611347,25.321508991359615,0.013186465708924813
-71584670.11932977,145498545479.75247,0.21474501921368688,9.868183796237796e-06,3.93344743286608e-09,1005.4573499308605,25.641198410159497,0.009641925411884746
-61506932.5034408,253290772811.25546,0.1998790057953391,7.221734670067735e-06,4.538974129712472e-09,871.0796933845731,16.547803238549744,0.015623971456137494
-60099402.430631295,182629659963.14502,0.23563571468047767,9.400035022746239e-06,5.91122489723155e-09,975.0680157820909,27.56106702421893,0.012071692482054142
-88176673.42909284,215439835186.4647,0.30031479082983503,1.1254099330393824e-05,3.726665490784639e-09,758.0722537901844,27.66808596940134,0.010407665690053006
-69691948.2935482,248111318812.06836,0.34250016404171424,1.098933973474474e-05,5.7549617052159e-09,992.161279814078,21.814052288018413,0.016661238037561383
-84826265.22403823,240015787515.33444,0.3605695008410397,7.409384548717496e-06,6.186989734067716e-09,1055.9425132135739,16.473164960573285,0.01591934002292017
-53375454.7983632,167213563715.57202,0.19883847269988444,1.0745711789891164e-05,4.400193940090698e-09,959.7881013936748,27.77128357712601,0.016183496768246104
-65203673.08647357,227509570144.90607,0.39355468727113674,6.885822988650887e-06,3.6465999332657286e-09,1117.056748654759,16.01292951344598,0.015378526930232585
-62035738.81068486,141413289081.63678,0.3512784701846242,1.1298078256943944e-05,6.505866693030703e-09,842.3355790163791,15.726887652672088,0.014573097106974823
-60729717.264534146,185656877374.10547,0.27021758129962214,1.0731454247255797e-05,6.509798561486946e-09,676.5141397730074,21.848371287905167,0.017154136276445235
-54768120.19294691,171450723312.3031,0.38960755897488264,9.644099436777332e-06,3.5038777840859324e-09,854.4432476834836,19.276841126438264,0.012637854042272138
-88093683.6629745,169670217693.36847,0.3094075862225838,9.360762650841329e-06,5.4613148303886995e-09,904.9646865439382,23.887909686299796,0.01745531453142031
-75282907.92087194,245988007711.18787,0.29720171206021684,8.495127793027566e-06,4.842893725226061e-09,1141.0034677584035,22.356872507223205,0.013319228446193047
-85494680.36601397,235827957937.56018,0.3191720794535178,1.1122730213274434e-05,5.7872910414973725e-09,866.5210225385513,20.633780110378652,0.0127142946647025
-59405190.69827558,165006029869.08398,0.3974607187268888,6.970678707330501e-06,4.87281579472074e-09,1038.0328892212983,20.286239608136103,0.013654112093556017
-81520584.16376403,145616305728.20657,0.2775965260149939,1.0582397961692891e-05,5.384460224068822e-09,896.2224822869869,21.314339518266046,0.009701775660424827
-64125497.70236403,198697815970.3324,0.21719440542270696,9.247258193636408e-06,6.325218705526612e-09,906.2088197125488,23.469871460680483,0.013096636372647668
-90596354.44893403,142914324944.55804,0.29108019647492334,9.655954287596688e-06,4.159555583700021e-09,982.7689994324578,25.349406703900584,0.01350367725588452
-91746134.7383188,157541911340.9802,0.2800658041630305,7.513051671735016e-06,4.680165886663289e-09,708.5811063124054,22.291280638620155,0.01713481990347262
-74596287.2828982,258679165715.43103,0.3170336749753515,6.748296446452544e-06,3.5054740050304872e-09,781.1677691543919,29.14677340947977,0.015569318966476854
-76152601.0029667,196144334855.7152,0.26248836060327707,1.0128512154384161e-05,4.68575363003449e-09,775.602723775125,29.793246094262145,0.01629866716958376
-72305507.9964249,252639331642.97968,0.3524880116248249,1.0757702571252588e-05,4.620188080620766e-09,882.2581952514495,22.96984311692135,0.013745626753357176
-57301073.58903417,183933172577.82367,0.39347084213945904,1.0648095671866182e-05,5.988788252694952e-09,714.7941984643155,23.14365635783401,0.014117274806281156
-70709249.12257455,215227854006.286,0.23059370173241947,1.0146790053073756e-05,6.3932668107593256e-09,1035.102412511532,20.547356599273144,0.010326273849737248
-73919550.15353568,211320762298.4536,0.28890732341549014,1.1918156145548318e-05,3.877792043536892e-09,871.079749923925,22.698597963121284,0.010961558257817073
-64514152.45488425,222030346953.86395,0.19810060175997654,1.1425651956208444e-05,5.37782900667236e-09,1165.7036668996575,20.6780403113077,0.014984917823892913
-85894366.63647218,155464006276.23755,0.3647888718646886,1.0501463438578937e-05,4.610954286216692e-09,1068.1512474880471,26.884730508045358,0.016753802640880354
-76467641.01121564,190571740832.72748,0.24801504179382816,9.795849644938956e-06,3.5021658400796387e-09,1178.4262020893016,25.87857397453866,0.011917597876363583
-55228602.8621495,194452794696.83432,0.3830520644423817,6.672348735627734e-06,6.265391123356791e-09,1066.7661745354028,23.18241401296049,0.014175298322879348
-90186108.56889173,192327303406.74747,0.28491717365280744,9.95137127268248e-06,6.1186447524977274e-09,851.7329123696621,16.75808317426504,0.010311112812848184
-53077600.346319914,203069357459.50867,0.38356733945675736,8.167770229426597e-06,6.480702191300983e-09,1080.3593424636233,28.61754657420933,0.012053381450699362
-53605542.7060296,169039708453.07126,0.39440948694846467,1.2042053158349326e-05,4.920186010913707e-09,1161.8561447730367,25.254789991020715,0.01598285283506135
-69936189.83213109,219558080163.60303,0.22800743419210295,1.2546116437610342e-05,5.161132383889427e-09,959.1410106638457,21.31755237883067,0.01541418719835273
-58732331.23259616,205930659451.40924,0.3048842335202936,9.483413803703595e-06,3.6489084852837198e-09,910.0798784885185,25.304599969302078,0.01701778214551387
-77877320.23610881,218064394653.74982,0.2522584276367788,1.1369651245954681e-05,6.324818900462534e-09,1051.1144410584045,22.008623346874856,0.010497837750115434
-75263107.33979961,205282291351.11905,0.3896012584441588,7.005753695003587e-06,6.277662411818371e-09,736.8710741672933,23.767100443228287,0.010543575682224493
-64011858.4449216,236641116791.3675,0.3103880892575412,1.075173642855208e-05,6.2852510563048446e-09,1070.4340673321578,24.341334675114446,0.010712849190673883
-63245409.40055993,237011145495.69302,0.28756568310697284,8.207520552930808e-06,4.8019506796770845e-09,842.8822833834322,18.363127082272886,0.013759511830602991
-80760640.37121744,259215428355.97815,0.3018638340982469,1.0574959342881838e-05,3.973725589155022e-09,671.3902298791032,21.56085681631816,0.016092894891126693
-91062925.64178838,241304878472.2575,0.3981226250015345,1.1205618467984571e-05,3.6871786842381264e-09,767.1322608464701,22.79774444115995,0.01343035640884565
-85858619.71857122,210242837491.77423,0.24517990877725518,1.1102699552049746e-05,5.151143607508723e-09,679.106792136537,25.331638630685504,0.010340327956976817
-79701820.48555823,201787059623.96985,0.39501892774114544,8.916207557422229e-06,4.6654959047401345e-09,786.6834739204799,18.265117729883944,0.009835711912555578
-81432184.87203099,211530421423.90234,0.19987706963281035,1.1494155635240253e-05,6.079576481308439e-09,1131.1462830014711,23.022603842187333,0.015260125117100133
-89215569.67832716,243241804456.04596,0.3492257781130633,1.1253750463798603e-05,5.789186226762346e-09,791.47611106575,20.894408143429004,0.014595868181341967
-89531700.99779639,242655114191.66528,0.21543035003715294,1.255283351348417e-05,3.5569987623825774e-09,941.7210220539812,20.935340625276538,0.012599058576558964
-81162926.76922919,251136849367.35474,0.3144248454326281,9.529395135464824e-06,4.0710373415573364e-09,806.5086643322348,17.070085908978864,0.014296431138719458
-80615097.67391495,178095684149.75922,0.3385984991781482,8.359792407711903e-06,5.4532963865705865e-09,901.5917772881203,26.759147665246243,0.011263641164641819
-88647673.01904854,151312872522.47842,0.32673440162127654,7.848505642908588e-06,5.3605498074514675e-09,746.3139785345453,27.70159733143707,0.015278341696555809
-78188335.81872845,164876667048.6306,0.20878167129043632,8.006277002223301e-06,4.381037609872204e-09,1044.1851628379159,19.468326532057926,0.014241607759661025
-91447682.14078824,259002585279.8854,0.35103903733408487,7.498805714485249e-06,4.273212936723628e-09,710.5764004262905,21.003917568790328,0.012430480083892446
-52977105.82879483,140656961032.27744,0.2155705869526613,1.1071328195981906e-05,5.052232092517657e-09,671.7532131763783,19.681224224948878,0.015040281131404267
-82701366.8424653,152053884276.66956,0.27517603906124116,1.1438223569020625e-05,4.109674850273218e-09,657.6326615193818,23.28598562840341,0.017108993273954175
-87359890.90167612,215042297508.56238,0.2772020952773714,1.2346401895251289e-05,4.496978774945883e-09,1179.0188611102485,27.704908004599652,0.014588029129257291
-55743701.862738624,194266085871.49127,0.2619079897259384,7.144404179480127e-06,5.860859568840257e-09,1030.637980942249,29.795565881806702,0.012178806821274486
-53863844.65071381,163200420143.96713,0.19919979319472375,8.84213644914708e-06,3.4721333666998976e-09,1114.699381389199,23.95158004963457,0.015698024319248553
-63070382.807912365,222959412701.0016,0.26888621659614,1.271067129251897e-05,5.344742773694866e-09,822.120498510381,24.932631389146675,0.016306974004872243
-56562310.91008657,168535194694.66092,0.31462843985470235,7.309342634721148e-06,6.096867420537984e-09,1124.64456640233,16.762264158062784,0.014157131936670873
-58380210.96555508,238248065426.7193,0.3910456513651671,6.775514695261211e-06,4.3049953380804065e-09,998.2175216470841,28.568963374933322,0.013511861244104056
-74446738.81522499,171301906544.4735,0.20065609304519386,9.252253237800654e-06,4.473712827586491e-09,1126.9748818450971,18.265813050115646,0.01004841205896282
-67411610.85920878,145916717316.31335,0.2081674544612754,1.1301400643333694e-05,5.423048764024836e-09,1026.182243311573,20.384107141012425,0.01562388318908368
-60057257.495869935,179680356795.74402,0.3296542982005779,7.0710613812809985e-06,6.065943089146958e-09,826.1163928368538,21.594860552329166,0.013045799019812754
-69946936.80227798,168498108330.8154,0.31425618550449025,9.582985240415957e-06,3.7224878135905024e-09,701.3715221521056,22.78766300639473,0.010874961062727936
-83201905.30193654,188697029168.77158,0.2228790469993044,1.0114431749869731e-05,3.8925959509035525e-09,879.6474022230041,26.555383057911456,0.016809391494376373
-85611436.90013869,180768350013.09546,0.39282857033105645,1.1643959765059642e-05,4.085526874514855e-09,1070.7485765764084,21.845346094863476,0.015037220979515011
-78353353.9917436,220292856272.8947,0.25777998795744544,1.0916490368241415e-05,5.554903017614204e-09,1092.2470547483342,23.077948203584132,0.013542143265277898
-65041072.04187401,202284030447.37372,0.33033209701505784,1.0366700001248972e-05,3.861086120905372e-09,957.6847733320901,21.34619713609515,0.010666415298233416
-65722462.69454453,243828299187.14542,0.23926723272420902,8.265177604903716e-06,3.814339401697417e-09,1060.5403049853726,26.86135342020408,0.014308540261015232
-55612569.42037635,194089491006.61588,0.2998064151363211,7.476800293241665e-06,3.83017527742747e-09,951.109684761843,20.392831876261592,0.01000017774220279
-78072068.28148533,248641434155.22083,0.19915100017620527,9.41318432160617e-06,5.404273801630024e-09,746.3478623721732,29.162023863442354,0.011077804160159228
-55997734.51621834,254590274032.71375,0.3545860265130601,9.791171115697324e-06,6.125324618017871e-09,1132.168445697376,27.066293151390116,0.015133218542380696
-72029594.6314916,230887897596.0042,0.32795042797884844,7.179214056457395e-06,5.546702163053659e-09,1152.9670370439349,18.500348909318706,0.014083144816774973
-63709434.09748694,168364936885.6955,0.28572742566727427,1.0868000468641824e-05,4.552731315564535e-09,876.058425316691,21.94356168155907,0.010185990252248617
-79671770.14226747,160183756138.68338,0.3259013981418222,1.1908599636045348e-05,5.213783095079826e-09,1031.365153129067,26.9298716478894,0.01191708370544374
-91337475.2564057,195996843301.47302,0.2075891817971482,6.682224965400956e-06,5.517654740137108e-09,1099.2416307064248,28.08468660576774,0.013931560138374495
-63363436.10693267,160638544657.44373,0.3728308623441786,7.792838149665104e-06,4.006369558635107e-09,1029.8955539295414,24.606076055318688,0.015016760892361605
-68136937.83580744,180535071091.27106,0.2526853137717537,1.1507362761217344e-05,3.6776718137253123e-09,1007.9189312002268,23.647644170611997,0.01597909391354887
-65278888.63656411,187370306346.6076,0.2109316369549845,1.1252110675019744e-05,5.8535887434311415e-09,988.8400323339006,24.305592074967727,0.012022317118611165
-58739746.75053666,148798932771.09308,0.3710552279492746,1.048182776891161e-05,3.4951243329093314e-09,1173.328711433764,18.98606630213516,0.00965574454395923
-68010062.65464872,142956713691.09012,0.2976705760937435,8.130522073806658e-06,6.295047732723769e-09,1102.6793538813938,21.174344602439433,0.017492722114959475
-57597815.64168865,189387250327.33072,0.20083165352998952,1.1355063147448004e-05,5.7589371692701975e-09,673.0449837059956,17.376053055631683,0.017005833593971644
-85368791.15635026,252517729374.6073,0.21085742396917723,1.0734516252727148e-05,4.8349000885695885e-09,942.6535070144516,19.10804284302849,0.009911904860150773
-57795153.45821303,180386721541.4049,0.39165736852086075,8.079038920862044e-06,6.459864297455122e-09,711.4390352639249,28.17586318057071,0.0162715121658719
-62889734.498189524,217832301187.5963,0.3248394319411965,8.1579332248012e-06,4.427909316757746e-09,1138.05453939942,26.785817726126304,0.011125521674688995
-84569419.218486,252010331516.1895,0.215114741030872,9.907685581074887e-06,4.540769438024383e-09,1152.5745863817965,28.373384998168866,0.01653462638546467
-72196289.75713825,201563745113.73035,0.2418030680199849,6.934205990990936e-06,5.9487472190236715e-09,657.0258205958319,29.652803269387384,0.016736942399943874
-67852026.39601833,169979110797.71588,0.3537170729750714,1.097458706848768e-05,5.736759391965851e-09,1071.7299474093336,26.655326191029097,0.012443973626294076
-54982664.23698387,190015981270.6895,0.29158223983308457,1.1742697504453816e-05,4.232759715455837e-09,997.2562575869629,28.6287295492724,0.010412632051123204
-61417854.971863374,169985666503.92447,0.38406815542002337,9.302692588464349e-06,4.798744692364914e-09,689.4827156159516,18.08067791430757,0.01631360284150291
-90216612.49478276,214089408421.2926,0.3300169334061612,1.164694488847381e-05,5.587411099108025e-09,971.003297418162,27.421507287723042,0.009702210888158548
-83206071.01605701,209359515952.23663,0.3059920926947498,7.34945371341707e-06,6.461448032121378e-09,715.1229389893922,17.65591396494211,0.009881053755751172
-63314386.72783104,143766623661.11172,0.3138321502910407,1.2889718181012703e-05,5.487331049638337e-09,1152.371766681364,20.195496381193504,0.016846233482290668
-79732521.77058715,217247171149.86798,0.2916028078755879,7.628672384403583e-06,4.0708986871304036e-09,1097.5952735968822,27.023416359003875,0.01042123905615048
-72623611.79649454,235941668625.59418,0.22890006124544732,1.3326824646617852e-05,3.957370818843995e-09,871.193566299169,22.276935477302914,0.012189837896242282
-69607342.69993408,191169039702.7774,0.3352160308097546,1.247078000077392e-05,5.521314944723348e-09,777.1144957605325,26.800427500552086,0.015460453351047638
-72014061.43051744,244875842876.2194,0.33780957198445183,1.2496685318555535e-05,3.906712651596829e-09,780.5018184616874,18.00905245836991,0.013715794259219576
-82833296.29771727,229199269007.8323,0.3810386122245829,1.2310777559077722e-05,4.545182462779231e-09,676.2337545852324,28.41647751049762,0.013873144035080815
-87867306.38925761,166011214037.11368,0.28756122845736,9.490884016482435e-06,4.423743288456603e-09,1106.6842228968376,18.83334346139735,0.014140436270217754
-71282165.78271915,237172869943.74927,0.3813804956488752,1.2329026049680252e-05,6.057391501730469e-09,1040.7110186884993,21.16540048623624,0.012528682851988049
-78432982.54943241,160774550497.0212,0.34629228953608293,1.0435466371411454e-05,4.903188093676579e-09,656.0433673740521,26.398829826119602,0.009806624488312791
-66142358.43265259,168235224403.05698,0.265448525741789,8.874497293813555e-06,4.7227105968061075e-09,773.0540305595619,24.058792880795245,0.017132215487490846
-86172282.87460892,209326696941.24512,0.2418757896789956,7.547945093601403e-06,4.3250736016718074e-09,1134.334596395628,26.43456192879878,0.00976761359724374
-54359004.53998252,200064576508.1413,0.37387503210070105,1.1322908343420928e-05,6.090292706072569e-09,998.1478130328569,24.341154924400573,0.012714414982236402
-52966685.88742811,232774978787.89996,0.23020087612432782,7.115145032116398e-06,5.030024644360471e-09,1097.4368778932997,27.969553498298872,0.011177237826975427
-55192500.16234923,229869265865.85788,0.3570159633233948,1.0351195040737866e-05,4.107122052318389e-09,1099.0575466412467,21.573933429750443,0.015953723727244896
-57405618.68307366,253190183167.66144,0.39786061712000115,9.958547550484125e-06,3.81203004358978e-09,726.4408483663892,25.111846590839676,0.015034582923057031
-58661508.78916315,215203405506.0292,0.3366266773581372,7.992087012691209e-06,5.5695956682748985e-09,771.5148476451789,22.93805939604393,0.01115209646381121
-53377487.15025181,209490259490.69904,0.24206562785816477,7.97448815275084e-06,3.6277241332427945e-09,1163.6518024540105,26.681043905412302,0.010997973839397988
-58031340.55839671,214761227315.61792,0.26412548331530794,1.0410473851578134e-05,5.5942784444974115e-09,1023.5652750418507,25.795896699163023,0.01203334802047314
-65114449.25640516,222171362212.60077,0.23505675254878106,1.0418123484660557e-05,4.958049011411514e-09,1070.8601559597266,20.22403570873889,0.01647270176340695
-86657697.79635823,231056296027.6126,0.36549503604485256,8.336060320984593e-06,4.827620669661145e-09,974.7397303871089,21.465506090143755,0.016873029474093915
-73620740.3520326,239024554535.29126,0.2572413292245664,1.227681180372871e-05,5.942114503415705e-09,940.2086048065303,16.016406849166206,0.010739025427352021
-72767125.76599039,215815952495.62128,0.2097464090289743,1.2077720567342044e-05,4.790873289380715e-09,957.1960338164732,18.262274017652754,0.01684134987572646
-75257531.34917422,213719676874.09094,0.3128460869230486,9.952441183999451e-06,5.009705180760887e-09,700.7542027511463,29.16479632048904,0.011340954034909709
-76641164.58872437,173870336912.01044,0.3925265627968401,8.884250998857925e-06,5.856768576687555e-09,873.9431737259305,21.186577714432,0.014465620925868256
-73965794.1859283,189966494507.77515,0.22232930883419263,1.058310167462078e-05,5.091881444877251e-09,1075.3416156741673,27.382518085075322,0.014069287178738399
-64095311.53359692,198082957395.96133,0.2353857028412777,8.875579362087743e-06,5.475218923896514e-09,757.9327749573703,26.265279777373046,0.010779428653094624
-77288890.61480182,256694301794.3906,0.35062907094570855,1.27898994735953e-05,4.43056261503162e-09,918.0359289405649,24.354947751224117,0.013975367331022958
-65206843.38387853,205085347532.19562,0.36384247694597127,8.395829833418146e-06,5.207700363753282e-09,694.3329945806762,27.687338189407217,0.013328596002356728
-81117611.78555591,164691164341.80658,0.23141258452824748,1.3335996081581309e-05,5.1553026928903274e-09,715.9081995869185,25.277141916035156,0.016082409467702376
-57882589.46645342,142157878754.8726,0.3340125659916489,1.2914768975065687e-05,3.6268669187831758e-09,753.2132184789026,18.1016064122525,0.012678103706965729
-79448728.28808983,178912158123.6755,0.3032199297605511,1.1461615805240269e-05,3.4850155824652424e-09,997.4113477612818,17.06848280201295,0.012167822711320199
-84285161.45132309,153410809069.46252,0.2088722255998277,9.969925403215487e-06,4.528517820323223e-09,1025.7953205361193,21.610810348468668,0.012690325026610232
-62832329.31587973,140793947828.7503,0.3350317368894621,1.1325637015801154e-05,4.924198255196884e-09,1117.7520744505728,20.6180036382747,0.010295591224860207
-84213510.77337171,239639061730.90222,0.3797698349818217,7.821417555587613e-06,5.748126897047327e-09,1082.3288384743507,22.382650240943015,0.012026659813863413
-89534760.00410706,190448730572.2764,0.3869489372045841,9.709286534724277e-06,6.2870853050612595e-09,772.056068496411,25.428543308523267,0.014262528855732832
-62021919.43637331,160320971835.73505,0.2893345880117618,9.026057212699859e-06,4.18816164173091e-09,782.451702117159,16.60387229685994,0.016415821208198962
-61230958.3810424,145672861218.6426,0.3158720220197937,9.716078122835254e-06,5.188734380734603e-09,745.1016773173726,29.4397865858338,0.015364672382052075
-88287269.01651946,235047093107.47122,0.2073314576251203,1.0253742529681126e-05,6.043413368708708e-09,969.9381164945189,19.12783226164409,0.017101152371046372
-91819084.38444726,205173609764.84854,0.33952455052658087,6.950417148208058e-06,6.097762795512633e-09,1177.7391313466624,21.88877753141641,0.013485067758375546
-70428550.8204756,176393337127.96243,0.3898707421722964,1.1691835358220524e-05,6.037989311685406e-09,869.5679312781295,26.79845171492596,0.012414098215436344
-68642599.39170104,214543609903.15594,0.21142689999844394,1.3189068872917107e-05,5.714743597706398e-09,1069.0740052061008,17.72259652802463,0.016850140717744988
-82429098.3453748,253844437988.6692,0.39365491302648037,7.038679659873813e-06,6.096507594387913e-09,1048.062129441755,20.093687448904646,0.010280101337939737
-58946252.47166568,188745365130.06595,0.2192537648288409,7.780464214803365e-06,3.461772372362431e-09,817.708396700953,20.13782068523596,0.01622929018804143
-74725092.09212887,169594823284.4945,0.26925821813333156,7.356519368058852e-06,5.3009524582373205e-09,1028.462604311378,29.798534907218606,0.01567141983322096
-60063446.38308284,257355876816.11108,0.2519059696586861,1.2672294501190124e-05,5.996378943980506e-09,654.881922648608,24.130660365979193,0.01219387388112439
-63797137.99377364,182263235541.78815,0.2540247024473406,1.2487435950639487e-05,4.87809362433353e-09,1130.7185082228966,21.932635144751053,0.010876378912294798
-57299091.36672821,233517480924.32547,0.26892880821598636,1.2046009470352955e-05,5.5088839150239335e-09,1136.6608795537406,23.305929110895207,0.011101314911586817
-79862387.27219488,218416107078.38538,0.36611093452956206,8.620909639301024e-06,4.964582242623476e-09,976.9932334079297,17.439280364840474,0.014703792159420644
-82071179.00986601,157860368138.57245,0.3327268898264819,8.770319852141059e-06,6.0644349375285535e-09,1046.4020254903055,24.527564224204152,0.010758761919062557
-88281845.50414647,212036007362.93518,0.2081745361360134,6.86964684696912e-06,4.713350689375602e-09,765.7489884478493,16.038101576667312,0.009991239503220697
-82962914.79384613,231459639935.7917,0.36014350731592304,7.235136808374104e-06,4.417071753156954e-09,1086.896702967193,23.960167525159072,0.010690431233084677
-60233106.766396165,193395655740.05206,0.20713584921334702,9.213209335995496e-06,4.986956714840454e-09,903.565808502315,19.604535046947706,0.010229224054591163
-77817267.6678949,145992838353.32397,0.3686209263243164,7.234287427234349e-06,4.337763050480567e-09,676.5746415037039,20.552687093671004,0.012713259603817431
-63300984.80484642,226534267885.5851,0.39752020709246416,1.0036016489886937e-05,4.388500989483027e-09,720.4680586487758,22.142590588571622,0.017077010299585242
-80910767.31613037,219823527009.62137,0.20343484631949393,7.119127635969186e-06,5.425976147612146e-09,1158.4903154913504,29.655614302644043,0.015743264065584878
-63088186.64924579,224746461643.2343,0.25075695411137194,1.2770657406863357e-05,4.492413391905946e-09,1049.2683949164948,20.487978176919636,0.015543912450275631
-79822178.80161546,204428857752.28134,0.22074235232545972,7.724234722422621e-06,6.351429485514956e-09,1169.3975819994585,29.3239969575578,0.01661304746355377
-92206606.10317144,154060093411.37778,0.24246981610731816,1.1696262520973814e-05,4.317388247552955e-09,953.7269369514704,16.070386818503874,0.01628101330532201
